book_id,authors,year,title,language_code,image_url,genres
7317,Michael Morpurgo,2003.0,Private Peaceful,eng,https://images.gr-assets.com/books/1328868065m/1048645.jpg,Fantasy|Fantasy|Epic Fantasy|Fiction|Fantasy|High Fantasy
7318,Rhys Bowen,2007.0,"Her Royal Spyness (Her Royal Spyness Mysteries, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Dungeons and Dragons|Dragonlance|Fiction|Fantasy|High Fantasy
7319,Ilona Andrews,2012.0,"Gunmetal Magic (Kate Daniels, #5.5)",eng,https://images.gr-assets.com/books/1331230049m/12288282.jpg,Fiction|Cultural|Counter Culture
7320,Joe Abercrombie,2015.0,"Half a War (Shattered Sea, #3)",eng,https://images.gr-assets.com/books/1429885218m/22381326.jpg,Fantasy|Young Adult|Fiction
7321,Kristen Ashley,2011.0,"Rock Chick Renegade (Rock Chick, #4)",en-GB,https://images.gr-assets.com/books/1328299907m/10813469.jpg,Historical|Historical Fiction|Fiction|Cultural|Italy|War|World War II|Historical|War
7322,Jennifer Probst,2012.0,"The Marriage Mistake (Marriage to a Billionaire, #3)",eng,https://images.gr-assets.com/books/1348628724m/15729261.jpg,Mystery|Crime|Mystery|Fiction|Thriller
7323,Bruce Degen,1982.0,Jamberry,,https://images.gr-assets.com/books/1393791849m/886512.jpg,Fiction|Classics|Literary Fiction|Academic|School
7324,Kelley Armstrong,2009.0,"Darkest Powers Trilogy (Darkest Powers, #1-3)",eng,https://images.gr-assets.com/books/1411868332m/8269450.jpg,Fantasy|Sequential Art|Graphic Novels|Fiction|Short Stories|Sequential Art|Comics
7325,Elizabeth Haydon,1999.0,"Rhapsody: Child of Blood (Symphony of Ages, #1)",eng,https://images.gr-assets.com/books/1453703106m/261604.jpg,Nonfiction|Autobiography|Memoir|Biography
7326,Erich Segal,1988.0,Doctors,eng,https://images.gr-assets.com/books/1383563051m/91201.jpg,Fantasy|Young Adult|Fiction|Childrens
7327,"Amin Maalouf, Russell Harris",1988.0,Samarkand,eng,https://images.gr-assets.com/books/1327995121m/142395.jpg,Classics|Poetry|Fiction|Literature
7328,J.D. Robb,2010.0,"Indulgence in Death (In Death, #31)",eng,https://images.gr-assets.com/books/1292915498m/7685763.jpg,Horror|Fiction|Fantasy
7329,NoViolet Bulawayo,2013.0,We Need New Names,eng,https://images.gr-assets.com/books/1352225506m/15852479.jpg,Fiction|Horror|Bizarro Fiction|Science Fiction
7330,Marian Potter,1953.0,The Little Red Caboose (Little Golden Book),,https://images.gr-assets.com/books/1364853044m/894072.jpg,Fantasy|Mystery|Fantasy|Fairy Tales|Childrens|Fiction|Young Adult
7331,Jen Lancaster,2009.0,Pretty in Plaid,eng,https://images.gr-assets.com/books/1484147603m/5093760.jpg,Fantasy|Mythology
7332,Scott Cunningham,1988.0,Wicca: A Guide for the Solitary Practitioner,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy
7333,"Arthur Miller, Christopher Bigsby",1947.0,All My Sons,eng,https://images.gr-assets.com/books/1309210788m/179142.jpg,Historical|Historical Fiction|Romance|Christian Fiction|Young Adult|Christian|Fantasy|Fairy Tales|Historical
7334,Cath Crowley,2010.0,Graffiti Moon,eng,https://images.gr-assets.com/books/1320129868m/7863274.jpg,Science Fiction|Fantasy|Science Fiction|Aliens|Fiction|Science Fiction|Time Travel|Action
7335,John Steptoe,1986.0,Mufaro's Beautiful Daughters: An African Tale,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,History|Nonfiction|War|War|World War II|War|Military Fiction
7336,Lois McMaster Bujold,2003.0,"Paladin of Souls (World of the Five Gods, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|Autobiography|Memoir|Biography|Science|History
7337,Robert Greene,2012.0,Mastery,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Fantasy|Fantasy|Urban Fantasy|Historical|Historical Fiction|Fantasy|Paranormal
7338,Kurt Vonnegut Jr.,1999.0,"God Bless You, Dr. Kevorkian",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Paranormal|Demons|Paranormal|Angels|Fantasy|Paranormal|Vampires
7339,Molly Wizenberg,2009.0,A Homemade Life: Stories and Recipes from My Kitchen Table,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction|Time Travel|Young Adult|Science Fiction|Fantasy|Fiction
7340,David Wiesner,2001.0,The Three Pigs,en-US,https://images.gr-assets.com/books/1172092242m/138069.jpg,Fiction|Thriller|War|Military Fiction|Spy Thriller|Espionage|Adult Fiction
7341,Martin E.P. Seligman,1990.0,Learned Optimism: How to Change Your Mind and Your Life,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Fantasy|Magic|Romance|Fantasy|Paranormal
7342,Kimberly Derting,2011.0,"Desires of the Dead (The Body Finder, #2)",en-US,https://images.gr-assets.com/books/1288223505m/7827221.jpg,Fiction
7343,"John Lawrence Peterson, Roberta Carter Clark",1967.0,The Littles,,https://images.gr-assets.com/books/1360058166m/563887.jpg,Fantasy|Dragons|Fantasy|Young Adult|Fantasy|Magic|Romance
7344,"Peggy Parish, Barbara Siebel Thomas",1966.0,Amelia Bedelia and the Surprise Shower,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery|Thriller|Fiction|Thriller|Mystery Thriller|Mystery|Crime|Suspense|Audiobook
7345,Cynthia Voigt,1981.0,"Homecoming (Tillerman Cycle, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Romance|European Literature|Spanish Literature|Feminism|Did Not Finish|Abandoned|Romance|Erotic Romance|Fantasy|High Fantasy|Young Adult|Young Adult Fantasy
7346,Karen Marie Moning,2005.0,"Spell of the Highlander (Highlander, #7)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical|Historical Fiction|Fiction|Young Adult
7347,"Margaret Weis, Tracy Hickman",1993.0,"The Hand of Chaos (The Death Gate Cycle, #5)",en-US,https://images.gr-assets.com/books/1327837169m/28482.jpg,Philosophy|Politics|Religion
7348,Harlan Coben,1998.0,One False Move (Myron Bolitar #5),eng,https://images.gr-assets.com/books/1403190750m/382680.jpg,Young Adult|Contemporary|Fiction|Mental Health|Mental Illness
7349,Roger Zelazny,1972.0,The Guns of Avalon (The Chronicles of Amber #2),eng,https://images.gr-assets.com/books/1368213721m/62012.jpg,Classics|Fiction|Science Fiction|Science Fiction|Dystopia
7350,Katherine Paterson,1978.0,The Great Gilly Hopkins,eng,https://images.gr-assets.com/books/1443418961m/163465.jpg,History|Nonfiction|North American Hi...|American History|New York|Biography|Science|Engineering
7351,Clive Cussler,2003.0,"Trojan Odyssey (Dirk Pitt, #17)",eng,https://images.gr-assets.com/books/1371338649m/32807.jpg,Historical|Historical Fiction|Young Adult|Fiction|Childrens
7352,James Alexander Thom,1981.0,Follow the River,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fiction|Young Adult|Historical|Historical Fiction|Childrens
7353,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603.0,Measure for Measure,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Fantasy|Magic|Young Adult|Fantasy|Dragons|Feminism|Adventure
7354,"Owen  West, Dean Koontz",1981.0,The Mask,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery|Crime|Suspense
7355,Cristin Terrill,2013.0,All Our Yesterdays,eng,https://images.gr-assets.com/books/1370046261m/13514612.jpg,Fiction|Historical|Historical Fiction|Northern Africa|Egypt|Cultural|Africa|Novels|Literature|Classics|Nobel Prize|Literature|20th Century|Historical
7356,Kimberly Rae Miller,2013.0,Coming Clean,en-US,https://images.gr-assets.com/books/1381962759m/16218778.jpg,Fantasy|Young Adult|Fantasy|Mythology|Adventure|Fiction|Historical|Historical Fiction
7357,Kathleen Winsor,1944.0,"Forever Amber ",eng,https://images.gr-assets.com/books/1350464965m/5368.jpg,Sequential Art|Manga|Sequential Art|Comics|Science Fiction|Sequential Art|Graphic Novels|Science Fiction|Cyberpunk
7358,John  Stephens,2011.0,"The Emerald Atlas (The Books of Beginning, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Paranormal|Angels|Young Adult|Fantasy|Paranormal|Romance
7359,Zadie Smith,2016.0,Swing Time,eng,https://images.gr-assets.com/books/1456491713m/28390369.jpg,Fantasy|Young Adult|European Literature|German Literature
7360,Doug Stanton,2001.0,In Harm's Way: The Sinking of the U.S.S. Indianapolis and the Extraordinary Story of Its Survivors,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Fantasy|Dragons|Fiction|Humor
7361,Yuna Kagesaki,2003.0,"Chibi Vampire, Vol. 01",eng,https://images.gr-assets.com/books/1404303540m/1819632.jpg,Media Tie In|Star Wars|Science Fiction|Fiction
7362,Nina LaCour,2014.0,Everything Leads to You,eng,https://images.gr-assets.com/books/1389744233m/18667779.jpg,Nonfiction|Autobiography|Memoir|Travel|Biography|Cultural|Asia|Biography Memoir|Biography|Autobiography|Inspirational|Adventure|Adult
7363,Wendy Mass,2006.0,Jeremy Fink and the Meaning of Life,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Asian Literature|Turkish Literature|Cultural|Turkish|Literature|Unfinished|Roman|Novels|Fiction|Abandoned
7364,Patricia Polacco,1998.0,"Thank You, Mr. Falker",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Literature|Novels|Contemporary
7365,William Gibson,2014.0,The Peripheral,eng,https://images.gr-assets.com/books/1402651292m/20821159.jpg,Nonfiction|Self Help|Autobiography|Memoir
7366,Alice Munro,2009.0,Too Much Happiness,eng,https://images.gr-assets.com/books/1320459874m/6464937.jpg,Historical|Historical Fiction|Fiction|Historical|Northern Africa|Egypt|Fantasy|Adventure|Thriller|Cultural|Africa|Romance|Action
7367,"J. Lynn, Jennifer L. Armentrout",2012.0,"Tempting the Best Man (Gamble Brothers, #1)",eng,https://images.gr-assets.com/books/1336112984m/13614836.jpg,Romance|M M Romance|Romance|Mystery|Contemporary|Mystery|Crime
7368,C.S. Pacat,2015.0,"Captive Prince: Volume Two (Captive Prince, #2)",eng,https://images.gr-assets.com/books/1356027904m/17158513.jpg,Fantasy|Young Adult|Fiction|Adventure|Childrens|Middle Grade
7369,Tiffany Reisz,2012.0,"The Siren (The Original Sinners, #1)",,https://images.gr-assets.com/books/1335832751m/10970532.jpg,Romance|Paranormal Romance|Romance|Fiction
7370,William  Kennedy,1983.0,Ironweed,eng,https://images.gr-assets.com/books/1408926209m/267243.jpg,Philosophy|Religion
7371,Jonathan Kellerman,2009.0,"Deception (Alex Delaware, #25)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Paranormal|Fantasy|Young Adult|Romance|Paranormal|Vampires
7372,Michael Moore,2001.0,Stupid White Men,en-GB,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical|Historical Fiction|Fiction|Historical|Historical|Medieval|European Literature|British Literature
7373,Sarah J. Maas,2017.0,"A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",eng,https://images.gr-assets.com/books/1485528243m/23766634.jpg,Nonfiction|Biography|Autobiography|Memoir|Biography|Autobiography
7374,Derek Landy,2008.0,"The Faceless Ones (Skulduggery Pleasant, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Romance|Historical|Historical Fiction
7375,Paul Theroux,1969.0,The Great Railway Bazaar,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Music|Nonfiction|Biography|Biography|Autobiography|Autobiography|Memoir
7376,Brad Thor,2012.0,"Black List (Scot Harvath, #11)",eng,https://images.gr-assets.com/books/1339809055m/13117308.jpg,Media Tie In|Star Wars|Science Fiction|Fiction|Fantasy
7377,"Warren Ellis, Darick Robertson",1999.0,"Transmetropolitan, Vol. 2: Lust for Life (Transmetropolitan, #2)",eng,https://images.gr-assets.com/books/1427758922m/22417.jpg,
7378,Charles Stross,2004.0,"The Atrocity Archives (Laundry Files, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Science Fiction|Dystopia|Romance
7379,Steve Martin,2003.0,The Pleasure of My Company,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Thriller|Mystery|Thriller|Mystery Thriller
7380,C.J. Sansom,2004.0,"Dark Fire (Matthew Shardlake, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Romance|Fantasy Romance|Romance|Romance|Paranormal Romance|Suspense
7381,Christina Lauren,2013.0,"Beautiful Beginning (Beautiful Bastard, #3.5)",en-US,https://images.gr-assets.com/books/1377128262m/17831619.jpg,Classics|Fiction|Historical|Historical Fiction|War|Literature
7382,Liz Moore,2012.0,Heft,,https://images.gr-assets.com/books/1327958826m/11381910.jpg,Dark|New Adult|Romance|Young Adult|High School|Contemporary|Suspense
7383,Brian Jacques,1995.0,"Outcast of Redwall (Redwall, #8)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Romance|Fantasy|Paranormal
7384,Lloyd Jones,2006.0,Mister Pip,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Holiday|Holiday|Christmas
7385,"Giada De Laurentiis, Victoria Pearson",2006.0,Giada's Family Dinners,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Romance|Womens Fiction|Chick Lit
7386,John Patrick Shanley,2005.0,Doubt,,https://images.gr-assets.com/books/1327908288m/185012.jpg,Self Help|Nonfiction|Self Help|Personal Development|Business
7387,Cate Tiernan,2001.0,"Book of Shadows (Sweep, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Classics|Fiction|Historical|Historical Fiction|Adventure|Cultural|France|Historical
7388,Beth Harbison,2008.0,"Secrets of a Shoe Addict (Shoe Addict, #2)",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical|Historical Fiction|Young Adult|World War II|Holocaust|Fiction|Historical|War|World War II
7389,Anna Todd,2014.0,"After We Fell (After, #3)",eng,https://images.gr-assets.com/books/1420938115m/22609080.jpg,Fantasy|Fiction|Childrens|Childrens|Middle Grade|Young Adult
7390,Laurie Fabiano,2006.0,Elizabeth Street,eng,https://images.gr-assets.com/books/1328420628m/6589074.jpg,Science Fiction|Steampunk|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Fantasy|Urban Fantasy|Romance
7391,Sarah J. Maas,2012.0,"The Assassin and the Pirate Lord (Throne of Glass, #0.1)",eng,https://images.gr-assets.com/books/1335782612m/13415554.jpg,Fantasy|Science Fiction|Steampunk|Historical|Historical Fiction|Fiction|Science Fiction|Science Fiction|Time Travel
7392,"Søren Kierkegaard, Alastair Hannay",1843.0,Fear and Trembling,eng,https://images.gr-assets.com/books/1309286516m/24965.jpg,Biography|Nonfiction|Crime|True Crime|Autobiography|Memoir|Biography|Autobiography
7393,Amelia Atwater-Rhodes,2003.0,"Hawksong (The Kiesha'ra, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Nonfiction|Literature|Philosophy
7394,Peter F. Hamilton,1999.0,"The Naked God (Night's Dawn, #3)",,https://images.gr-assets.com/books/1316548289m/45260.jpg,Fantasy|Young Adult|Romance|Fantasy|Mythology
7395,"Peggy Parish, Wallace Tripp",1971.0,"Come Back, Amelia Bedelia",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Classics|Humor|Literature|European Literature|British Literature
7396,Thor Heyerdahl,1948.0,Kon-Tiki: Across The Pacific In A Raft,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Fiction|Mental Health|Mental Illness|Health|Mental Health
7397,Mohsin Hamid,2013.0,How to Get Filthy Rich in Rising Asia,eng,https://images.gr-assets.com/books/1353428459m/15815364.jpg,Fiction|Christian Fiction|Womens Fiction
7398,"Albert Einstein, Nigel Calder, Robert W. Lawson",1916.0,Relativity: The Special and the General Theory,eng,https://images.gr-assets.com/books/1420607613m/15852.jpg,
7399,Anna Maxted,2000.0,Getting Over It,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Childrens|Kids|Business|Amazon
7400,Siobhan Vivian,2012.0,The List,eng,https://images.gr-assets.com/books/1439733432m/10866233.jpg,Romance|Romantic Suspense|New Adult|Romance|Contemporary Romance|Suspense
7401,David James Duncan,1992.0,The Brothers K,eng,https://images.gr-assets.com/books/1403176622m/19534.jpg,Thriller|Mystery|Fiction|Suspense|Thriller|Mystery Thriller
7402,Shawn Achor,2010.0,The Happiness Advantage: The Seven Principles of Positive Psychology That Fuel Success and Performance at Work,,https://images.gr-assets.com/books/1381289860m/9484114.jpg,Romance|Asian Literature|Indian Literature|Fiction
7403,W. Bruce Cameron,2012.0,"A Dog's Journey (A Dog's Purpose, #2)",en-US,https://images.gr-assets.com/books/1327061453m/13167796.jpg,Poetry|Historical|Georgian|Classics|Fiction|Epic
7404,"Timothy J. Keller, Kathy  Keller",2011.0,The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Young Adult|Romance
7405,"Grant Morrison, Frank Quitely, Philip Tan, Jonathan Glapion, Alex Sinclair",2010.0,Batman & Robin: Batman Reborn,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Science Fiction|Dystopia|Fantasy|Christian Fiction|Christian|Young Adult|Science Fiction
7406,Matsuri Hino,2002.0,"MeruPuri, Vol. 1 (MeruPuri, #1)",eng,https://images.gr-assets.com/books/1324321395m/1157452.jpg,Young Adult|Contemporary|Health|Mental Health|Mental Health|Mental Illness|Romance
7407,"Arturo Pérez-Reverte, Margaret Jull Costa",1990.0,The Flanders Panel,en-CA,https://images.gr-assets.com/books/1328874807m/11031.jpg,Fiction|Historical|Historical Fiction|War|Cultural|Asia
7408,"Janet Stevens, Hans Christian Andersen",1835.0,The Princess and the Pea,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Dark|Suspense|Adult Fiction|Erotica|Thriller
7409,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,The Short Stories,eng,https://images.gr-assets.com/books/1400891315m/4662.jpg,Thriller|Mystery|Thriller|Mystery Thriller|Fiction|New Adult
7410,V.C. Andrews,1986.0,"Dark Angel (Casteel, #2)",eng,https://images.gr-assets.com/books/1322289444m/397466.jpg,Philosophy|Nonfiction|Politics
7411,Timothy Zahn,1997.0,"Specter of the Past (Star Wars: The Hand of Thrawn, #1)",eng,https://images.gr-assets.com/books/1326718522m/77787.jpg,Fantasy|Romance|Fiction|Science Fiction Fantasy|Fantasy|Magic
7412,Tyler Oakley,2015.0,Binge,,https://images.gr-assets.com/books/1438341092m/25507925.jpg,Fiction|Cultural|African American|Urban|Young Adult
7413,Alessandra Torre,2014.0,Black Lies,eng,https://images.gr-assets.com/books/1407450110m/22471294.jpg,Fantasy|Fiction|Science Fiction Fantasy
7414,Laura Lippman,2007.0,What the Dead Know,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Short Stories|Young Adult|Horror|Zombies|Anthologies|Horror
7415,"Jay Crownover, Charlotte Connan de vries",2014.0,"Rome (Marked Men, #3)",eng,https://images.gr-assets.com/books/1378491674m/17798233.jpg,Nonfiction|War|Military Fiction|History|War|Military|Military History
7416,"Laurence Sterne, Melvyn New",1767.0,"The Life and Opinions of Tristram Shandy, Gentleman",eng,https://images.gr-assets.com/books/1403402384m/76527.jpg,Classics|Fiction|Philosophy
7417,"Giles Andreae, Guy Parker-Rees",,Giraffes Can't Dance,en-US,https://images.gr-assets.com/books/1306505271m/765148.jpg,Fantasy|Fiction|Horror|Science Fiction|Thriller
7418,Susan Vreeland,2001.0,The Passion of Artemisia,eng,https://images.gr-assets.com/books/1311648181m/98048.jpg,Fiction|Contemporary
7419,Louise L. Hay,1976.0,Heal Your Body: The Mental Causes for Physical Illness and the Metaphysical Way to Overcome Them,en-US,https://images.gr-assets.com/books/1404193356m/270435.jpg,Fiction|Historical|Historical Fiction|Mystery|Historical|Fantasy|Magic
7420,"Mia Ikumi, Reiko Yoshida",2003.0,"Tokyo Mew Mew, Vol. 1 (Tokyo Mew Mew, #1)",en-US,https://images.gr-assets.com/books/1371146694m/284698.jpg,Fiction|Classics
7421,Emily M. Danforth,2012.0,The Miseducation of Cameron Post,en-US,https://images.gr-assets.com/books/1309190566m/11595276.jpg,History|Nonfiction|Cultural|China|War|Cultural|Japan|War|World War II|Cultural|Asia
7422,"Neil Gaiman, P. Craig Russell",2008.0,Coraline (Illustrated/Graphic Novel Edition),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|Fiction|Womens Fiction|Chick Lit
7423,Diana Wynne Jones,2008.0,"House of Many Ways (Howl's Moving Castle, #3)",en-US,https://images.gr-assets.com/books/1293848674m/2173611.jpg,Young Adult|Contemporary|Romance|Womens Fiction|Chick Lit|Realistic Fiction
7424,Don Winslow,2015.0,The Cartel,eng,https://images.gr-assets.com/books/1429552939m/23602561.jpg,Classics|Fiction|European Literature|Portuguese Literature|Cultural|Portugal
7425,Sue Klebold,2016.0,A Mother's Reckoning: Living in the Aftermath of Tragedy,eng,https://images.gr-assets.com/books/1453261078m/25937671.jpg,Romance|Romance|Erotic Romance|Adult Fiction|Erotica|Contemporary|Suspense
7426,Carl Hiaasen,1989.0,"Skin Tight (Mick Stranahan, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fantasy|Fiction
7427,Ian Fleming,1955.0,"Moonraker (James Bond, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,History|Military History|Civil War|Nonfiction|North American Hi...|American History|War
7428,"John Locke, Peter Laslett, Raymond Geuss",1689.0,Two Treatises of Government,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|New Adult|Romance|Contemporary Romance|Contemporary|War|Military Fiction|Adult Fiction|Erotica
7429,Henry David Thoreau,1995.0,Civil Disobedience and Other Essays,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Historical|Historical Fiction|Fiction|Historical|Fantasy|Paranormal|Witches
7430,Louisa May Alcott,1876.0,"Rose in Bloom (Eight Cousins, #2)",en-US,https://images.gr-assets.com/books/1344269387m/17533.jpg,Childrens|Childrens|Picture Books|Fantasy
7431,David  Arnold,2015.0,Mosquitoland,eng,https://images.gr-assets.com/books/1402661616m/18718848.jpg,Romance|New Adult|Music|Romance|Contemporary Romance
7432,Barbara Claypole White,2015.0,The Perfect Son,eng,https://images.gr-assets.com/books/1429633273m/25228579.jpg,European Literature|Bulgarian Literature|Classics|Fiction|Historical|Historical Fiction
7433,Melina Marchetta,1992.0,Looking for Alibrandi,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Fiction|Thriller|Historical|Historical Fiction|Mystery|Adventure
7434,Kristen Ashley,2013.0,"Raid (Unfinished Hero, #3)",eng,https://images.gr-assets.com/books/1361025483m/17257993.jpg,Fantasy|Dragons|Fantasy|Fantasy|Magic|Young Adult|Romance
7435,Darynda Jones,2013.0,"Fifth Grave Past the Light (Charley Davidson, #5)",eng,https://images.gr-assets.com/books/1355718001m/15813668.jpg,Horror|Zombies|Horror|Apocalyptic|Post Apocalyptic|Romance|Science Fiction|Dystopia
7436,Wilbur Smith,1995.0,"The Seventh Scroll (Ancient Egypt, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Young Adult|Mystery|Thriller|Fiction
7437,Kody Keplinger,2012.0,A Midsummer's Nightmare,eng,https://images.gr-assets.com/books/1327469139m/12813860.jpg,Historical|Historical Fiction|Fiction|War|World War II|Historical|Cultural|France|War
7438,Nick Cutter,2014.0,The Troop,eng,https://images.gr-assets.com/books/1397768496m/17571466.jpg,Self Help|Psychology|Nonfiction|Self Help|Personal Development|Business
7439,C.J. Sansom,2008.0,"Revelation (Matthew Shardlake, #4)",eng,https://images.gr-assets.com/books/1327170369m/820480.jpg,Nonfiction|Self Help|Inspirational|Philosophy
7440,"Pablo Neruda, Stephen Tapscott",1959.0,100 Love Sonnets,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Mystery|Fantasy|Magical Realism|Adult|Adult Fiction
7441,Amy Bloom,2014.0,Lucky Us,,https://images.gr-assets.com/books/1400853144m/18316089.jpg,Fantasy|Fiction|Adventure
7442,Julia Quinn,2005.0,"It's in His Kiss (Bridgertons, #7)",eng,https://images.gr-assets.com/books/1314461965m/110393.jpg,Fantasy|Fiction|Fantasy|Epic Fantasy
7443,"J.K. Rowling, MinaLima",2016.0,"Short Stories from Hogwarts of Power, Politics and Pesky Poltergeists (Pottermore Presents, #2)",eng,https://images.gr-assets.com/books/1471436601m/31538614.jpg,Nonfiction|Self Help|Language|Writing|Audiobook|Self Help|Personal Development|Art|Psychology|Inspirational|Autobiography|Memoir|Spirituality
7444,"Georg Wilhelm Friedrich Hegel, A.V. Miller, John Niemeyer Findlay",1807.0,Phenomenology of Spirit,eng,https://images.gr-assets.com/books/1425522818m/9454.jpg,Fantasy|Young Adult
7445,Kristen Ashley,2013.0,"Fire Inside (Chaos, #2)",eng,https://images.gr-assets.com/books/1419970980m/17257990.jpg,Classics|Fiction|Historical|Historical Fiction|Literature
7446,Peter F. Hamilton,1997.0,"The Neutronium Alchemist (Night's Dawn, #2)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Romance|New Adult|Young Adult|Romance|Love Story|Contemporary|Fiction
7447,Gena Showalter,2012.0,The Darkest Seduction (Lords of the Underworld #9),eng,https://images.gr-assets.com/books/1316891535m/9995135.jpg,Sequential Art|Manga|Fantasy|Romance|Sequential Art|Graphic Novels|Young Adult
