book_id,title,book_rating,genres
8281069,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),4.1,Nonfiction|History|North American Hi...|American History|Historical
22609522,"Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice",4.39,Cultural|Africa|Classics|Literature|Novels
621,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,3.9,European Literature|Bulgarian Literature|Classics|Academic|School|Historical|Historical Fiction
9415951,Forgotten,3.79,Science Fiction|Fiction|Cultural|Russia|Science Fiction|Dystopia|Fantasy|Literature|Russian Literature|Philosophy|Classics|Science Fiction Fantasy|Novels
13153693,Ghettoside: A True Story of Murder in America,4.12,Fantasy|Fiction|Games|Video Games
227570,Lady Cottington's Pressed Fairy Book,3.99,Sequential Art|Comics|Dc Comics|Batman|Sequential Art|Graphic Novels|Superheroes|Dc Comics|Comics|Comic Book|Graphic Novels Comics
18404248,That Night,3.92,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Fairies|Fae|Fantasy|Magic|Fiction|Mystery
1331653,Salmon Fishing in the Yemen,3.51,Sequential Art|Comics|Sequential Art|Graphic Novels|Sequential Art|Bande Dessinée|Fiction|Adventure
392563,The Rest Is Noise: Listening to the Twentieth Century,4.08,Art|Nonfiction|Reference|Art|Art History|History
10801027,"Cross My Heart (Cross My Heart, #1)",3.92,Science Fiction|Fiction
9403947,Something like Normal,3.81,Science Fiction|Science Fiction|Aliens|Young Adult|Fantasy
18213403,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",4.08,Fiction|Science Fiction|Dystopia|Classics|Science Fiction|Politics
40293,Pastwatch: The Redemption of Christopher Columbus,3.96,Romance|New Adult|Romance|Contemporary Romance|Contemporary|Academic|College
32529,"The Next Accident (Quincy & Rainie, #3)",4.16,Adult Fiction|Erotica|Romance|Erotica|Bdsm|Romance|Erotic Romance|Romance|Contemporary Romance|Contemporary
46292,The Divan,4.63,Childrens|Fantasy|Fiction|Young Adult|Classics
98250,Once a Runner,4.05,Horror|Classics|Short Stories|Fiction|Gothic|Fantasy|Fantasy|Weird Fiction
8879121,"Zita the Spacegirl (Zita the Spacegirl, #1)",4.04,Fantasy|Young Adult|Fantasy|Mythology|Fiction
32812,"Paradiso (The Divine Comedy, #3)",3.94,Psychology|Fiction|Philosophy|Science Fiction|Classics
72148,Restless,3.84,Poetry|Classics|Literature|American|Literature
633270,"The Ear, the Eye, and the Arm",3.85,Sequential Art|Comics|Humor|Sequential Art|Graphic Novels|Fiction|Sequential Art|Comic Strips
11784281,"Take This Regret (Take This Regret, #1)",4.06,Architecture|Design|Nonfiction|Cities|Urban Planning|Cities|Urbanism|Art
125542,"Stay Out of the Basement  (Goosebumps, #2)",3.64,Historical|Historical Fiction|Young Adult|Historical|Fiction|Childrens|Middle Grade
28240855,The Girl You Lost,3.89,Science Fiction|Fiction|Fantasy|Science Fiction Fantasy
18071296,Willing Captive,4.11,History|Politics|Autobiography|Memoir|Nonfiction|Biography|Politics|Presidents
125540,"One Day at Horrorland (Goosebumps, #16)",3.87,Nonfiction|Environment|Nature|Autobiography|Memoir|Adventure|Nature|Outdoors
6055063,The Sweet Life in Paris: Delicious Adventures in the World's Most Glorious - and Perplexing - City,3.85,Young Adult|Fantasy|Paranormal|Horror|Paranormal|Ghosts
17331828,"Talon (Talon, #1)",3.77,Science Fiction|Fiction|Short Stories
24473763,"Radiance (Wraith Kings, #1)",4.12,Thriller|Fiction|Mystery|Adventure|Horror|Suspense
12878667,The Red House,2.93,Thriller|Fiction|Adventure|Action|Mystery
116356,Footfall,3.89,Romance|New Adult|Contemporary|Romance|Contemporary Romance|Young Adult
7818881,"Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)",4.36,Fantasy|Paranormal|Young Adult|Fantasy|Romance|Romance|Paranormal Romance
149621,Ice Station Zebra,3.95,Fiction|Science Fiction|Thriller
4059448,A. Lincoln,4.22,Psychology|Nonfiction|Philosophy|Psychology|Psychoanalysis|Anthropology|Religion|Classics|Science|Sociology|Philosophy|Theory
58033,Four Great Tragedies: Hamlet / Othello / King Lear / Macbeth,4.41,Fantasy|Fantasy|Dragons|Young Adult|Science Fiction|Time Travel|Fantasy|Paranormal
373606,Ain't She Sweet,4.05,Fantasy|Historical|Historical Fiction|Young Adult|Historical|Romance
21795430,"Promised (One Night, #1)",4.14,Young Adult|Science Fiction|Fiction|Science Fiction|Dystopia
1931915,Bruiser,4.04,Fantasy|Classics|Fantasy|Fairy Tales|Fiction|Childrens|Short Stories
331701,Stone Soup,4.15,Fantasy|Young Adult|Paranormal|Fairies|Fantasy|Paranormal|Fiction
61915,"Falling Free (Vorkosigan Saga, #4)",3.82,Christian Fiction|Christian|Fiction
21873331,"If I Stay Collection (If I Stay, #1-2)",4.24,History|Biography|Nonfiction|Cultural|Russia|Cultural|Germany|War|World War II
93808,"The Cold Moon (Lincoln Rhyme, #7)",4.05,Fantasy|Young Adult|Horror|Fiction|Fantasy|Supernatural|Fantasy|Paranormal|Adventure|Fantasy|Urban Fantasy|Young Adult|Teen|Paranormal|Demons
9865,The Moor's Last Sigh,3.92,Fantasy|Young Adult|Mystery|Fiction
8584913,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",3.69,Fiction|Music|Contemporary|Romance
8822819,Girl With Curious Hair,3.89,Fiction|Classics|Adventure|Historical|Historical Fiction
39664,Rita Hayworth and Shawshank Redemption: A Story from Different Seasons,4.52,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Regency
8570787,Drop Dead Healthy: One Man's Humble Quest for Bodily Perfection,3.75,Fantasy|Urban Fantasy|Fantasy|Paranormal|Fantasy|Romance|Romance|Paranormal Romance|Fantasy|Supernatural
121792,The Revenge of the Baby-Sat,4.71,Science Fiction|Dystopia|Young Adult|Romance|Science Fiction|Fantasy|Fiction|Fantasy|Paranormal|Adventure|Apocalyptic|Post Apocalyptic|Young Adult|Teen
162823,The Case-Book of Sherlock Holmes,4.2,Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Shapeshifters|Werewolves|Fantasy|Paranormal|Shapeshifters
2508164,"Ghostgirl (Ghostgirl, #1)",3.28,Fiction|Childrens|Childrens|Middle Grade
18143968,"I've Got You Under My Skin (Under Suspicion, #1)",3.75,Childrens|Middle Grade|Mystery|Fiction|Realistic Fiction|Childrens|Fantasy|Young Adult|Adventure|Childrens|Juvenile|Food and Drink|Food
2147714,"Fables, Vol. 10: The Good Prince",4.37,Adventure|Mystery|Young Adult|Fiction
1268348,The Secret Between Us,3.71,Romance|New Adult|Romance|Contemporary Romance|Academic|College
981161,Red Phoenix (Red Phoenix #1),3.98,Romance|Historical Romance|Romance|Historical|Westerns|Romance|Western Romance|Historical|Historical Fiction
6678884,Never Look Away,3.99,New Adult|Fantasy|Paranormal|Romance|Fantasy|Mythology|Romance|Paranormal Romance|Young Adult
2983562,Your Heart Belongs to Me,3.34,Mystery|Fiction|Adult Fiction
25553227,Shadow Fires,3.77,Fiction|Historical|Historical Fiction|Literary Fiction|Novels|Literature
891593,"Victory of Eagles (Temeraire, #5)",4.01,Fiction|Historical|Historical Fiction|European Literature|Scandinavian Literature|Classics
300044,"Knife Edge (Noughts & Crosses, #2)",4.06,Sequential Art|Manga|Fantasy|Sequential Art|Graphic Novels|Animals
15818164,"The Blood Gospel (The Order of the Sanguines, #1)",3.97,Fantasy|Young Adult|Fiction|Childrens
18110808,"Fallen Crest Public (Fallen Crest High, #3)",4.47,Fiction|Fantasy|Epic Fantasy|Fantasy|Fantasy|High Fantasy|Science Fiction Fantasy
109520,I Am Not Myself These Days,3.96,Romance|Fiction|Womens Fiction|Chick Lit
9757266,Sometimes It Happens,3.85,Romance|Fiction|Romance|Contemporary Romance|Contemporary|Womens Fiction|Chick Lit
13030356,"Bones Are Forever (Temperance Brennan, #15)",3.86,Fantasy|Young Adult|Science Fiction|Time Travel|Historical|Historical Fiction|Adventure|Pirates|Adventure|Historical
8087,Deerskin,3.88,Fantasy|Fantasy|Dragons|Young Adult|Fantasy|Urban Fantasy|Fantasy|Paranormal
4339,Dispatches,4.24,Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Shapeshifters|Werewolves|Fantasy
8755555,"The Troubled Man (Kurt Wallander, #10)",3.98,Historical|Historical Fiction|Mystery|Historical|Young Adult|Adventure|Fiction
292740,Sleepers,4.18,Classics|Fiction|Literature|19th Century|Literature|Historical|Historical Fiction|Historical|Victorian
2474084,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media",4.05,Mystery|Adventure|Young Adult|Fiction
43357,Pretend You Don't See Her,3.86,Fantasy|Urban Fantasy|Fantasy|Fantasy|Paranormal|Fairies|Fae|Fiction|Fantasy|Magic|Mystery
6922622,Going Rogue: An American Life,3.28,Fantasy|Young Adult|Fiction|Adventure
402017,The Cake Mix Doctor,3.95,Historical|Historical Fiction|Christian Fiction|Fiction|Christian
6457229,"The Monstrumologist (The Monstrumologist, #1)",3.89,Thriller|Mystery|Crime|Mystery|Suspense|Fiction
86524,"The Path to Power (The Years of Lyndon Johnson, #1)",4.42,Fantasy|Young Adult|Horror|Fantasy|Paranormal|Fantasy|Urban Fantasy
24903919,"Depraved Heart (Kay Scarpetta, #23)",3.58,Mystery|Mystery|Crime|Thriller|Thriller|Mystery Thriller|Fiction
116236,The Education of Little Tree,4.09,Science|Nonfiction|Science|Mathematics|Science|Physics
6344423,"Intertwined (Intertwined, #1)",3.87,Fantasy|Fantasy|Urban Fantasy|Horror|Fiction|Fantasy|Paranormal
46182,In Watermelon Sugar,4.02,Fantasy|Young Adult|Romance
13580846,My Life with the Walter Boys (My Life with the Walter Boys #1),3.93,Fantasy|Urban Fantasy|Fantasy|Paranormal|Paranormal|Vampires|Romance|Paranormal Romance|Romance|Fantasy
71869,"Burning For Revenge (Tomorrow, #5)",4.18,Fiction|Cultural|Brazil|Literature|American|Novels
7967299,Love You to Death: The Unofficial Companion to the Vampire Diaries,4.38,Classics|Fiction|Literature|19th Century|Literature|Historical|Victorian
18906484,The Husband's Secret Free Preview,3.99,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy|Fantasy|Dark Fantasy
9182478,"Hourglass (Hourglass, #1)",3.8,Classics|European Literature|Serbian Literature|Fiction|Academic|School
760025,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,4.06,Nonfiction|Religion|Biography|Politics|History|Religion|Atheism|Philosophy
7831145,Play of Passion (Psy-Changeling #9),4.28,Young Adult|Humor|Romance|Fiction|Womens Fiction|Chick Lit
12063467,"Fury (New Species, #1)",4.18,Fantasy|Animals|Fiction|Childrens|Cultural|Africa|Adventure
39916,Epileptic,3.9,Philosophy|Religion|Nonfiction|Classics|Religion|Theology
2437710,August: Osage County,4.2,Philosophy|Classics|Nonfiction|Religion|Religion|Theology|Cultural|France
10090,"Mountain of Black Glass (Otherland, #3)",4.04,Thriller|Fiction|Adventure|Mystery|Action|Mystery|Crime
10161216,"Mr. Churchill's Secretary (Maggie Hope Mystery, #1)",3.66,Fiction
24929,Lost,2.8,Science Fiction|Time Travel|Fiction|Historical|Historical Fiction|Fantasy|Romance|Science Fiction
239239,The Prestige,3.87,Fiction|Cultural|Denmark|Historical|Historical Fiction|Adventure|War
1503274,Rhett Butler's People,3.7,Fantasy|Mythology|Mermaids|Fantasy|Fairy Tales|Romance|Fiction|Young Adult
72003,Angels in America,4.29,Romance|Romance|Contemporary Romance|Contemporary|Westerns|Fiction
5942,Anil's Ghost,3.54,Plays|Drama|Fiction|Fantasy|Mythology
268559,Winter Moon,3.8,Young Adult|Science Fiction|Dystopia|Science Fiction|Romance
20603820,"The Will (Magdalene, #1)",4.3,Fantasy|Fiction|Romance|Historical|Historical Fiction
20706320,"A Grimm Warning (The Land of Stories, #3)",4.54,Young Adult|Romance|Science Fiction|Dystopia
21483760,"Spell or High Water (Magic 2.0, #2)",4.01,Young Adult|Fiction|Contemporary|Romance
18692741,"The Billionaire Wins the Game (Billionaire Bachelors, #1)",3.93,Religion|Philosophy|Spirituality|Classics|Nonfiction|Cultural|India|Religion|Hinduism
10378106,"Never Love a Highlander (McCabe Trilogy, #3)",4.25,Fiction|Novels|Contemporary|Romance
4099,The Pragmatic Programmer: From Journeyman to Master,4.31,Fiction|Fantasy|Magical Realism
1421046,Supernova: Petir,3.85,Fiction|Mystery|Crime|Thriller|Mystery|European Literature|British Literature
25877663,"Babylon's Ashes (The Expanse, #6)",4.18,Young Adult|Mystery|Womens Fiction|Chick Lit
15762975,"Wrong Bed, Right Guy (Come Undone, #1)",3.77,Plays|Drama|Classics|Cultural|Russia|Fiction|Literature|Russian Literature
24724,Drop City,3.83,Nonfiction|Christian|Religion|Religion|Christianity|Religion|Theology|Autobiography|Memoir|Classics|Biography|Philosophy|Religion|Faith
3710603,Y: The Last Man - The Deluxe Edition Book One,4.36,Autobiography|Memoir|Nonfiction|Biography
29486,Candy Girl: A Year in the Life of an Unlikely Stripper,3.54,Christian|Religion|Theology|Nonfiction|Religion|Religion|Christianity|Philosophy
3491072,حول العالم في 200 يوم,4.08,Fantasy|Fiction|Fantasy|Dark Fantasy|Fantasy|High Fantasy
24396884,"Alert (Michael Bennett, #8)",3.93,Romance|Fiction|Christian Fiction|Christian|Classics
16114862,"Unattainable (Undeniable, #3)",4.31,Young Adult|Paranormal|Angels|Romance|Fantasy|Paranormal
18310201,The Painter,3.76,Nonfiction|Biography|Biography|Autobiography|Autobiography|Memoir
975119,Close Encounters Of The Third Kind,4.09,Science|Nonfiction|Philosophy|Spirituality|Science|Physics|Religion
43780,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)",4.25,Thriller|Fiction|Mystery|Adventure|Suspense
846066,The Berenstain Bears Forget Their Manners,4.15,Romance|Adult Fiction|Erotica|Contemporary|Romance|Contemporary Romance|Adult
12710035,"Hot Ticket (Sinners on Tour, #3)",4.28,Fantasy|Paranormal|Romance|New Adult|Paranormal|Angels|Young Adult|Fantasy|Romance|Paranormal Romance
94299,"The Search (Eve Duncan, #3)",4.14,Fantasy|Paranormal|Paranormal|Vampires|Fantasy|Fantasy|Urban Fantasy|Paranormal|Witches|Romance
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,4.4,Classics|Fiction|Cultural|Greece|Literature
395220,Zami: A New Spelling of My Name,4.2,Romance|Romance|Contemporary Romance|Contemporary
13226173,"The Infernal Devices: Clockwork Angel (The Infernal Devices: Manga, #1)",4.21,Young Adult|Science Fiction|Dystopia|Science Fiction
1376220,Hafalan Shalat Delisa,4.2,New Adult|Romance|Sociology|Abuse|Romance|Contemporary Romance|Contemporary|Dark
16061295,"Sixth Grave on the Edge (Charley Davidson, #6)",4.38,Fiction|Gothic|Southern Gothic|Historical|Historical Fiction|American|Southern|Literary Fiction
17465470,"The Royal Ranger (Ranger's Apprentice, #12)",4.4,Fiction|Mystery|Thriller|Science Fiction|Time Travel|Horror|Science Fiction|Mystery|Crime|Fantasy
10364994,The Submission,3.66,Nonfiction|Biography|Autobiography|Memoir|Biography|Autobiography|Lgbt
25790,The Lord of the Rings Sketchbook,4.26,Romance|Romance|Contemporary Romance|Contemporary
7234828,"Glimmerglass (Faeriewalker, #1)",3.76,Romance|Romance|Contemporary Romance|Contemporary|Fiction
6987558,Don't Blink,3.79,Nonfiction|Autobiography|Memoir|Biography|Humor|Biography|Autobiography|Lgbt
320700,Shadows over Innsmouth,4.43,Short Stories|Nonfiction
55018,"The Tin Roof Blowdown (Dave Robicheaux, #16)",4.17,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction
6389257,The Death of Bunny Munro,3.43,Paranormal|Vampires|Fantasy|Paranormal|Romance|Fantasy|Romance|Paranormal Romance|Young Adult
348564,"Flat Stanley (Flat Stanley, #1)",3.82,Paranormal|Vampires|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fantasy|Young Adult
8070049,"Winter's Passage (Iron Fey, #1.5)",3.96,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal
734542,Freight Train,4.04,Romance|New Adult|Contemporary|Romance|Contemporary Romance|Music|Humor|Funny|Adult Fiction|Erotica|Adult|Music|Musicians|Humor
23719479,Rosemary: The Hidden Kennedy Daughter,3.78,Sports and Games|Sports|Soccer
9592213,Faith,3.83,Fantasy|Fantasy|Mythology|Young Adult|Childrens|Middle Grade
38529,Bite Me If You Can (Argeneau #6),4.27,Crime|True Crime|Nonfiction|Mystery|Crime|Autobiography|Memoir|Biography|Mystery
12458287,"The Golden Dynasty (Fantasyland, #2)",4.46,Politics|Nonfiction|History|Philosophy
237114,Moonlight Becomes You,3.8,Classics|Fiction|Literature|American|Literature
65070,A Corner of the Universe,4.06,Mystery|Mystery|Crime|Fiction
177515,The Ice Queen,3.51,Young Adult|Fiction|Apocalyptic|Post Apocalyptic|Science Fiction|Dystopia|Science Fiction
473623,"The Folk of the Faraway Tree (The Faraway Tree, #3)",4.32,Mystery|Fiction|Humor|Womens Fiction|Chick Lit|Romance
24189224,City on Fire,3.42,Fiction|Cultural|Ireland|Womens Fiction|Chick Lit|Romance
896623,The Flame and the Flower,4.09,Horror|Thriller|Thriller|Mystery Thriller
13809,"Exile's Return (Conclave of Shadows, #3)",4.0,Travel|Nonfiction|Autobiography|Memoir|Biography
7199667,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)",4.03,Fiction|Short Stories|Historical|Historical Fiction|Literature
2350129,Preach My Gospel: A Guide To Missionary Service,4.71,Christian Fiction|Christian|Fiction
13316328,"The Last Dragonslayer (The Chronicles of Kazam, #1)",3.86,Classics|Fiction|Romance|Literature|19th Century|Historical|Victorian
355190,Orientalism,4.07,Science Fiction|Fiction|Hugo Awards
19860524,"Like a Fire Burning (The Work and the Glory, #2)",4.27,Self Help|Nonfiction|Spirituality|Health|Psychology
227492,Friends and Lovers,4.21,Fantasy|Young Adult|Fiction
807968,"Molly Moon's Incredible Book of Hypnotism (Molly Moon, #1)",3.87,Religion
144773,Contest,3.95,Romance|Romance|Contemporary Romance|New Adult|Contemporary
4261,Songbook,3.56,Philosophy|Psychology|Nonfiction|Self Help|Writing|Essays
32987,The Greatest Generation,3.99,Fantasy|Historical|Historical Fiction|Historical Fiction|Historical Fantasy
581125,The Minority Report,3.82,Fiction|Fantasy|Classics|Short Stories|Magical Realism|Literature|European Literature|Italian Literature
74270,"Luck in the Shadows (Nightrunner, #1)",4.08,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal|Shapeshifters|Werewolves|Romance
1258121,"The Lemonade War (The Lemonade War, #1)",3.88,Romance|Romance|Historical Romance|Historical|Westerns
948526,"The Knight at Dawn (Magic Tree House, #2)",3.86,Childrens
17181905,"The Arrangement: The Ferro Family (The Arrangement, #1)",4.02,Christian|Nonfiction|Religion|Christianity|Religion|Religion|Theology|Religion|Faith|Christian|Christian Living
4566934,Winter in Tokyo,4.06,Science Fiction|Fiction|Young Adult|Fantasy|Humor
17348985,Help for the Haunted,3.6,Fiction|Cultural|Australia|Contemporary|Young Adult|Coming Of Age
13620,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",4.39,Childrens|Fiction
7736086,"The Lightning Thief: The Graphic Novel (Percy Jackson and the Olympians, #1)",3.95,Fantasy|Dragons|Romance|Paranormal Romance|Fantasy|Paranormal|Romance|Fantasy|Paranormal|Shapeshifters|Fantasy|Urban Fantasy|Adult|Fiction|Contemporary
13230263,Mrs. Kennedy and Me: An Intimate Memoir,4.14,Fantasy|Young Adult|Romance|Paranormal|Vampires
57736,Shoeless Joe,3.96,Paranormal|Vampires|Romance|Fantasy|Paranormal|Romance|Paranormal Romance
241387,When Crickets Cry,4.23,Fiction|Contemporary|Adult Fiction
21913812,This Changes Everything: Capitalism vs. The Climate,4.17,Fantasy|Classics|Fiction|Childrens
10439703,"Aloha from Hell (Sandman Slim, #3)",4.01,Classics|Gothic|Fiction|Horror|Mystery|Romance
18781540,"Until Lilly (Until, #3)",4.3,Fantasy|Childrens|Middle Grade|Young Adult|Adventure|Fantasy|Mythology|Fiction
122781,A Walk Across America,4.02,Young Adult|Fantasy|Paranormal|Fantasy|Paranormal|Ghosts|Romance
13649056,"Try Me (One Night with Sole Regret, #1)",3.87,Fantasy|Young Adult|Fiction|Romance|Fantasy|Magic
105687,All Souls: A Family Story from Southie,4.07,Classics|Fiction|Cultural|Scotland|Historical|Historical Fiction
15561,"Wizard at Large (Magic Kingdom of Landover, #3)",3.81,Womens Fiction|Chick Lit|Fiction|Romance
467032,The Bad Seed,4.05,Romance|Mystery|Romance|Romantic Suspense
17902302,"Connected (Connections, #1)",4.11,Politics|Nonfiction
9553503,"Angel Fire (Angel, #2)",4.06,Historical|Historical Fiction|Young Adult|Fiction|Childrens|Historical
10870589,Growing Up Amish,3.36,Fantasy|Fiction|Anthologies|Short Stories
17504320,"Taking Shots (Assassins, #1)",3.95,Fantasy|Young Adult|Fantasy|Magic|Fiction
29341925,"Sweet Addiction (Sweet Addiction, #1)",4.11,Fiction|Contemporary|Literary Fiction
13170021,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,4.12,Romance|Romance|Contemporary Romance|Contemporary|Romance|Romantic Suspense|Suspense
4364,Maximum City: Bombay Lost and Found,3.91,Horror|Fiction|Fantasy|Romance|M M Romance|Lgbt|Paranormal|Vampires|Lgbt|Gay
831470,Bambi,4.22,Nonfiction|Philosophy|Writing|Essays|Christian|Classics|Religion
10105,The Last Wife of Henry VIII,3.88,Classics|Short Stories|Fiction|Horror|Gothic
132314,The Complete Tales and Poems,4.48,Sequential Art|Graphic Novels|Sequential Art|Comics|Fantasy|Science Fiction|Steampunk|Fiction|Graphic Novels Comics
8286216,"Gideon's Sword (Gideon Crew, #1)",3.58,Fantasy|Historical|Historical Fiction|Romance|Historical|Fiction
31300,"A Caribbean Mystery (Miss Marple, #10)",3.77,Short Stories|Fiction|Classics|Audiobook|Humor
59882,Accident,3.93,Spirituality|Philosophy|Fiction|Anthropology
17707603,George Washington's Secret Six: The Spy Ring That Saved the American Revolution,3.77,Romance|Paranormal Romance|Fantasy|Paranormal|Paranormal|Vampires|Romance|Paranormal|Shapeshifters
43841,"When Christ and His Saints Slept  (Henry II & Eleanor of Aquitaine, #1)",4.27,Sequential Art|Graphic Novels|Sequential Art|Comics|Horror|Horror|Zombies|Fiction|Graphic Novels Comics
533675,Pinocchio,4.33,Sequential Art|Comics|Sequential Art|Graphic Novels|Horror|Fantasy|Fiction|Graphic Novels Comics
13573419,Great North Road,4.06,Fiction|Thriller|Spy Thriller|Espionage|Mystery
15768536,"Fall From Grace (Mad World, #1)",4.03,New Adult|Romance|Contemporary|Romance|Contemporary Romance|Music
5697,The Complete Short Novels,4.47,Childrens|Middle Grade|Fiction|Childrens|Realistic Fiction
900070,The Berenstain Bears Go to School,4.28,Womens Fiction|Chick Lit|Fiction|Romance|Contemporary
502406,Curious George Takes a Job,4.28,Shapeshifters|Werewolves|Fantasy|Paranormal|Fantasy|Young Adult|Romance
106859,Superman for All Seasons,4.08,Fiction|European Literature|German Literature|Classics|Cultural|Germany
22995,La casa de Bernarda Alba,3.77,Historical|Historical Fiction|Fiction|Mystery|Thriller
9065265,"Retribution (Dark-Hunter, #19)",4.12,Mystery|Fiction|Mystery|Crime|Classics|Thriller|Mystery Thriller
23960,Glue,3.84,Romance|New Adult|Contemporary|Romance|Contemporary Romance
17449197,"Unhinged (Splintered, #2)",4.25,Westerns|Historical|Historical Fiction|Fiction|Historical
18161265,How to Fall in Love,4.02,Young Adult|Fiction|Contemporary
129618,"Until You (Westmoreland, #3)",4.12,Fiction|Historical|Historical Fiction|Historical
62479,"Servant of the Shard (Forgotten Realms: Paths of Darkness, #3; The Sellswords, #1)",4.15,Young Adult|Romance|Womens Fiction|Chick Lit|Contemporary|Fiction
19169617,Streams in the Desert,4.39,Fiction|Short Stories|Poetry
7614747,"Venom (Elemental Assassin, #3)",4.16,Fiction|Childrens|Fantasy|Classics|Adventure
13568619,The Shadowhunter's Codex,4.06,Childrens|Picture Books|Childrens|Fantasy|Fiction|Fantasy|Dragons|Fantasy|Fairy Tales|Classics|Humor|Cultural|Canada|Feminism
121809,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)",4.01,Fantasy|Young Adult|Fiction|Fantasy|Magic
477338,"Blue is for Nightmares (Blue is for Nightmares, #1)",3.81,Fiction|Literature|Jewish|Adult Fiction|Contemporary
5417,Carrie / 'Salem's Lot / The Shining,4.52,Childrens|Fiction|Classics|Historical|Historical Fiction
1541884,"Personal Demon (Women of the Otherworld, #8)",4.06,Womens Fiction|Chick Lit|Mystery|Romance|Fiction|Adult
9329354,"The Way of Kings, Part 1 (The Stormlight Archive #1.1)",4.67,Young Adult|Fiction|Science Fiction
6517407,The Christmas List,4.17,Fiction|Horror|Young Adult
7252,How to Make Love Like a Porn Star: A Cautionary Tale,3.75,Fantasy|Fiction|Science Fiction Fantasy
85321,The Tenth Justice,3.97,Historical|Historical Fiction|Fiction|Historical|War|Adventure
17333237,Stella Bain,3.41,Romance|Historical Romance|Romance|Historical|Historical|Historical Fiction|Historical|Regency
7261549,"Dark Days (Skulduggery Pleasant, #4)",4.45,Fantasy|Young Adult|Fantasy|Paranormal|Paranormal|Fairies
228198,"The Green Mile, Part 3: Coffey's Hands",4.5,Science|Nonfiction|Biology|Evolution|Science|Biology|History
111306,"Jacob (Nightwalkers, #1)",4.02,Young Adult|Adventure|Graphic Novels Comics|Sequential Art|Graphic Novels
50750,You Slay Me (Aisling Grey #1),4.01,Young Adult|Contemporary|Romance|Realistic Fiction
17192373,Perfect,3.54,Classics|Fiction|Short Stories|Academic|School|Literature|19th Century|Literature|Historical|Historical Fiction
615233,Clifford's Halloween,4.14,Fiction|Historical|Historical Fiction|Literature|Religion
531197,"Lyra's Oxford (His Dark Materials, #3.5)",3.52,Romance|Romance|Contemporary Romance|New Adult|Contemporary|Music
8803932,"If I Die (Soul Screamers, #5)",4.32,Historical|Historical Fiction|Fiction|Fantasy|Magical Realism|Historical|Romance
14781219,Private Berlin (Private #5),3.9,Nonfiction
227590,The Other Daughter,3.99,Asian Literature|Turkish Literature|Cultural|Turkish|Fiction|Roman
765193,Amazing Grace,4.33,Fiction|Mystery|Spy Thriller|Espionage|Thriller|Suspense|Historical|Historical Fiction
110692,The Redemption of Althalus,3.82,Science|Nonfiction|History|Biology|Genetics|Biology|Evolution|Science|Biology
44543,Slammerkin,3.69,Classics|Fiction|Literature|American|Novels|Literary Fiction
60220,"Simply Irresistible (Chinooks Hockey Team, #1)",3.86,Spirituality|Nonfiction|Philosophy|Self Help|Psychology|Religion
11235783,"About That Night (FBI/US Attorney, #3)",4.07,Christian Fiction|Christian|Fiction|Romance
1087205,"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",4.44,Fiction|Contemporary|Womens Fiction|Chick Lit|Romance
37377,On the Night You Were Born,4.35,Historical|Historical Fiction|Fiction|Historical|Historical|Medieval|Fantasy
11104030,MWF Seeking BFF: My Yearlong Search For A New Best Friend,3.44,Young Adult|Fantasy|Paranormal|Witches|Fantasy|Paranormal|Fantasy|Magic
20886354,"Skin Deep (Legion, #2)",4.11,Young Adult|Romance|Humor|Womens Fiction|Chick Lit|Fiction
22895264,"Wicked (A Wicked Saga, #1)",4.08,Romance|European Literature|Portuguese Literature|Historical|Historical Fiction
6953500,"Insatiable (Insatiable, #1)",3.44,Christian Fiction|Christian|Fiction
